"Plot Title: qixiangyuan"
"#","Date Time, GMT+08:00","Temp, °F","rain, mm","Coupler Attached","Host Connected","End Of File"
1067,05/10/16 上午01时00分00秒,49.582,,,,
1068,05/10/16 上午01时30分00秒,48.339,,,,
1069,05/10/16 上午02时00分00秒,47.982,,,,
1070,05/10/16 上午02时30分00秒,47.624,,,,
1071,05/10/16 上午03时00分00秒,47.446,,,,
1072,05/10/16 上午03时30分00秒,47.088,,,,
1073,05/10/16 上午04时00分00秒,46.908,,,,
1074,05/10/16 上午04时30分00秒,45.466,,,,
1075,05/10/16 上午05时00分00秒,44.560,,,,
1076,05/10/16 上午05时30分00秒,45.286,,,,
1077,05/10/16 上午06时00分00秒,43.466,,,,
1078,05/10/16 上午06时30分00秒,42.732,,,,
1079,05/10/16 上午07时00分00秒,43.831,,,,
1080,05/10/16 上午07时30分00秒,46.188,,,,
1081,05/10/16 上午08时00分00秒,50.995,,,,
1082,05/10/16 上午08时30分00秒,54.669,,,,
1083,05/10/16 上午09时00分00秒,58.820,,,,
1084,05/10/16 上午09时30分00秒,63.282,,,,
1085,05/10/16 上午10时00分00秒,66.879,,,,
1086,05/10/16 上午10时30分00秒,70.995,,,,
1087,05/10/16 上午11时00分00秒,73.926,,,,
1088,05/10/16 上午11时30分00秒,76.181,,,,
1089,05/10/16 下午12时00分00秒,78.800,,,,
1090,05/10/16 下午12时30分00秒,79.151,,,,
1091,05/10/16 下午01时00分00秒,81.266,,,,
1092,05/10/16 下午01时30分00秒,81.442,,,,
1093,05/10/16 下午02时00分00秒,83.757,,,,
1094,05/10/16 下午02时30分00秒,83.043,,,,
1095,05/10/16 下午03时00分00秒,84.654,,,,
1096,05/10/16 下午03时30分00秒,82.864,,,,
1097,05/10/16 下午04时00分00秒,85.735,,,,
1098,05/10/16 下午04时30分00秒,85.194,,,,
1099,05/10/16 下午05时00分00秒,83.399,,,,
1100,05/10/16 下午05时30分00秒,84.654,,,,
1101,05/10/16 下午06时00分00秒,83.221,,,,
1102,05/10/16 下午06时30分00秒,83.221,,,,
1103,05/10/16 下午07时00分00秒,81.621,,,,
1104,05/10/16 下午07时30分00秒,77.923,,,,
1105,05/10/16 下午08时00分00秒,74.446,,,,
1106,05/10/16 下午08时30分00秒,73.407,,,,
1107,05/10/16 下午09时00分00秒,73.580,,,,
1108,05/10/16 下午09时30分00秒,72.372,,,,
1109,05/10/16 下午10时00分00秒,70.137,,,,
1110,05/10/16 下午10时30分00秒,68.763,,,,
1111,05/10/16 下午11时00分00秒,67.392,,,,
1112,05/10/16 下午11时30分00秒,65.851,,,,
1113,05/11/16 上午12时00分00秒,64.310,,,,
1114,05/11/16 上午12时30分00秒,63.626,,,,
1115,05/11/16 上午01时00分00秒,62.254,,,,
1116,05/11/16 上午01时30分00秒,61.398,,,,
1117,05/11/16 上午02时00分00秒,60.712,,,,
1118,05/11/16 上午02时30分00秒,59.337,,,,
1119,05/11/16 上午03时00分00秒,58.131,,,,
1120,05/11/16 上午03时30分00秒,57.958,,,,
1121,05/11/16 上午04时00分00秒,57.441,,,,
1122,05/11/16 上午04时30分00秒,56.923,,,,
1123,05/11/16 上午05时00分00秒,56.230,,,,
1124,05/11/16 上午05时30分00秒,55.364,,,,
1125,05/11/16 上午06时00分00秒,54.147,,,,
1126,05/11/16 上午06时30分00秒,54.495,,,,
1127,05/11/16 上午07时00分00秒,54.842,,,,
1128,05/11/16 上午07时30分00秒,54.842,,,,
1129,05/11/16 上午08时00分00秒,56.230,,,,
1130,05/11/16 上午08时30分00秒,57.441,,,,
1131,05/11/16 上午09时00分00秒,59.851,,,,
1132,05/11/16 上午09时30分00秒,62.940,,,,
1133,05/11/16 上午10时00分00秒,66.537,,,,
1134,05/11/16 上午10时30分00秒,69.964,,,,
1135,05/11/16 上午11时00分00秒,72.372,,,,
1136,05/11/16 上午11时30分00秒,76.006,,,,
1137,05/11/16 下午12时00分00秒,77.749,,,,
1138,05/11/16 下午12时30分00秒,80.029,,,,
1139,05/11/16 下午01时00分00秒,81.442,,,,
1140,05/11/16 下午01时30分00秒,84.474,,,,
1141,05/11/16 下午02时00分00秒,84.474,,,,
1142,05/11/16 下午02时30分00秒,83.043,,,,
1143,05/11/16 下午03时00分00秒,82.330,,,,
1144,05/11/16 下午03时30分00秒,83.935,,,,
1145,05/11/16 下午04时00分00秒,81.442,,,,
1146,05/11/16 下午04时30分00秒,81.975,,,,
1147,05/11/16 下午05时00分00秒,81.797,,,,
1148,05/11/16 下午05时30分00秒,80.911,,,,
1149,05/11/16 下午06时00分00秒,80.559,,,,
1150,05/11/16 下午06时30分00秒,78.274,,,,
1151,05/11/16 下午07时00分00秒,75.312,,,,
1152,05/11/16 下午07时30分00秒,73.062,,,,
1153,05/11/16 下午08时00分00秒,71.683,,,,
1154,05/11/16 下午08时19分48秒,,8.2,,,
1155,05/11/16 下午08时30分00秒,65.509,,,,
1156,05/11/16 下午09时00分00秒,66.366,,,,
1157,05/11/16 下午09时30分00秒,64.825,,,,
1158,05/11/16 下午10时00分00秒,62.254,,,,
1159,05/11/16 下午10时30分00秒,59.164,,,,
1160,05/11/16 下午11时00分00秒,56.404,,,,
1161,05/11/16 下午11时30分00秒,54.669,,,,
1162,05/12/16 上午12时00分00秒,52.401,,,,
1163,05/12/16 上午12时30分00秒,50.466,,,,
1164,05/12/16 上午01时00分00秒,49.404,,,,
1165,05/12/16 上午01时30分00秒,48.160,,,,
1166,05/12/16 上午02时00分00秒,47.802,,,,
1167,05/12/16 上午02时30分00秒,46.908,,,,
1168,05/12/16 上午03时00分00秒,46.008,,,,
1169,05/12/16 上午03时30分00秒,45.466,,,,
1170,05/12/16 上午04时00分00秒,45.104,,,,
1171,05/12/16 上午04时27分46秒,,8.4,,,
1172,05/12/16 上午04时30分00秒,43.648,,,,
1173,05/12/16 上午04时37分36秒,,8.6,,,
1174,05/12/16 上午05时00分00秒,41.254,,,,
1175,05/12/16 上午05时01分24秒,,8.8,,,
1176,05/12/16 上午05时30分00秒,40.134,,,,
1177,05/12/16 上午06时00分00秒,39.760,,,,
1178,05/12/16 上午06时30分00秒,39.007,,,,
1179,05/12/16 上午07时00分00秒,38.629,,,,
1180,05/12/16 上午07时02分10秒,,9.0,,,
1181,05/12/16 上午07时07分54秒,,9.2,,,
1182,05/12/16 上午07时13分39秒,,9.4,,,
1183,05/12/16 上午07时23分35秒,,9.6,,,
1184,05/12/16 上午07时30分00秒,37.107,,,,
1185,05/12/16 上午08时00分00秒,37.297,,,,
1186,05/12/16 上午08时30分00秒,37.488,,,,
1187,05/12/16 上午09时00分00秒,37.297,,,,
1188,05/12/16 上午09时30分00秒,37.679,,,,
1189,05/12/16 上午10时00分00秒,38.061,,,,
1190,05/12/16 上午10时30分00秒,39.196,,,,
1191,05/12/16 上午11时00分00秒,40.321,,,,
1192,05/12/16 上午11时30分00秒,40.321,,,,
1193,05/12/16 下午12时00分00秒,41.439,,,,
1194,05/12/16 下午12时30分00秒,42.179,,,,
1195,05/12/16 下午01时00分00秒,43.099,,,,
1196,05/12/16 下午01时30分00秒,45.286,,,,
1197,05/12/16 下午02时00分00秒,45.828,,,,
1198,05/12/16 下午02时30分00秒,47.266,,,,
1199,05/12/16 下午03时00分00秒,47.624,,,,
1200,05/12/16 下午03时30分00秒,47.982,,,,
1201,05/12/16 下午04时00分00秒,48.160,,,,
1202,05/12/16 下午04时30分00秒,48.160,,,,
1203,05/12/16 下午05时00分00秒,48.871,,,,
1204,05/12/16 下午05时30分00秒,48.695,,,,
1205,05/12/16 下午06时00分00秒,49.228,,,,
1206,05/12/16 下午06时30分00秒,49.404,,,,
1207,05/12/16 下午07时00分00秒,48.695,,,,
1208,05/12/16 下午07时30分00秒,47.982,,,,
1209,05/12/16 下午08时00分00秒,46.548,,,,
1210,05/12/16 下午08时30分00秒,45.648,,,,
1211,05/12/16 下午09时00分00秒,45.104,,,,
1212,05/12/16 下午09时30分00秒,44.560,,,,
1213,05/12/16 下午10时00分00秒,43.831,,,,
1214,05/12/16 下午10时30分00秒,42.548,,,,
1215,05/12/16 下午11时00分00秒,41.625,,,,
1216,05/12/16 下午11时30分00秒,41.254,,,,
1217,05/13/16 上午12时00分00秒,41.067,,,,
1218,05/13/16 上午12时30分00秒,41.810,,,,
1219,05/13/16 上午01时00分00秒,41.810,,,,
1220,05/13/16 上午01时30分00秒,41.810,,,,
1221,05/13/16 上午02时00分00秒,42.179,,,,
1222,05/13/16 上午02时30分00秒,42.548,,,,
1223,05/13/16 上午03时00分00秒,42.915,,,,
1224,05/13/16 上午03时30分00秒,43.099,,,,
1225,05/13/16 上午04时00分00秒,42.732,,,,
1226,05/13/16 上午04时30分00秒,42.548,,,,
1227,05/13/16 上午05时00分00秒,43.282,,,,
1228,05/13/16 上午05时30分00秒,43.282,,,,
1229,05/13/16 上午06时00分00秒,43.099,,,,
1230,05/13/16 上午06时30分00秒,43.099,,,,
1231,05/13/16 上午07时00分00秒,43.099,,,,
1232,05/13/16 上午07时30分00秒,43.648,,,,
1233,05/13/16 上午08时00分00秒,44.922,,,,
1234,05/13/16 上午08时30分00秒,46.548,,,,
1235,05/13/16 上午09时00分00秒,47.088,,,,
1236,05/13/16 上午09时30分00秒,47.982,,,,
1237,05/13/16 上午10时00分00秒,48.871,,,,
1238,05/13/16 上午10时30分00秒,51.172,,,,
1239,05/13/16 上午11时00分00秒,52.576,,,,
1240,05/13/16 上午11时30分00秒,55.884,,,,
1241,05/13/16 下午12时00分00秒,60.539,,,,
1242,05/13/16 下午12时30分00秒,61.569,,,,
1243,05/13/16 下午01时00分00秒,64.310,,,,
1244,05/13/16 下午01时30分00秒,62.083,,,,
1245,05/13/16 下午02时00分00秒,63.455,,,,
1246,05/13/16 下午02时30分00秒,59.851,,,,
1247,05/13/16 下午03时00分00秒,60.195,,,,
1248,05/13/16 下午03时30分00秒,61.054,,,,
1249,05/13/16 下午04时00分00秒,62.254,,,,
1250,05/13/16 下午04时30分00秒,62.425,,,,
1251,05/13/16 下午05时00分00秒,62.769,,,,
1252,05/13/16 下午05时30分00秒,58.820,,,,
1253,05/13/16 下午06时00分00秒,58.476,,,,
1254,05/13/16 下午06时30分00秒,57.441,,,,
1255,05/13/16 下午07时00分00秒,56.404,,,,
1256,05/13/16 下午07时30分00秒,56.230,,,,
1257,05/13/16 下午08时00分00秒,55.711,,,,
1258,05/13/16 下午08时30分00秒,55.364,,,,
1259,05/13/16 下午09时00分00秒,54.842,,,,
1260,05/13/16 下午09时30分00秒,54.495,,,,
1261,05/13/16 下午10时00分00秒,54.495,,,,
1262,05/13/16 下午10时30分00秒,53.798,,,,
1263,05/13/16 下午11时00分00秒,52.401,,,,
1264,05/13/16 下午11时30分00秒,50.819,,,,
1265,05/14/16 上午12时00分00秒,49.228,,,,
1266,05/14/16 上午12时30分00秒,45.104,,,,
1267,05/14/16 上午01时00分00秒,42.548,,,,
1268,05/14/16 上午01时17分05秒,,9.8,,,
1269,05/14/16 上午01时30分00秒,39.760,,,,
1270,05/14/16 上午01时30分50秒,,10.0,,,
1271,05/14/16 上午01时43分13秒,,10.2,,,
1272,05/14/16 上午01时48分29秒,,10.4,,,
1273,05/14/16 上午01时51分39秒,,10.6,,,
1274,05/14/16 上午01时54分05秒,,10.8,,,
1275,05/14/16 上午01时56分23秒,,11.0,,,
1276,05/14/16 上午01时58分46秒,,11.2,,,
1277,05/14/16 上午02时00分00秒,39.007,,,,
1278,05/14/16 上午02时01分40秒,,11.4,,,
1279,05/14/16 上午02时03分55秒,,11.6,,,
1280,05/14/16 上午02时08分15秒,,11.8,,,
1281,05/14/16 上午02时11分44秒,,12.0,,,
1282,05/14/16 上午02时14分41秒,,12.2,,,
1283,05/14/16 上午02时16分30秒,,12.4,,,
1284,05/14/16 上午02时18分35秒,,12.6,,,
1285,05/14/16 上午02时20分38秒,,12.8,,,
1286,05/14/16 上午02时23分48秒,,13.0,,,
1287,05/14/16 上午02时27分09秒,,13.2,,,
1288,05/14/16 上午02时30分00秒,35.758,,,,
1289,05/14/16 上午02时34分04秒,,13.4,,,
1290,05/14/16 上午03时00分00秒,33.805,,,,
1291,05/14/16 上午03时30分00秒,33.213,,,,
1292,05/14/16 上午03时35分53秒,,13.6,,,
1293,05/14/16 上午04时00分00秒,33.213,,,,
1294,05/14/16 上午04时30分00秒,32.815,,,,
1295,05/14/16 上午05时00分00秒,32.815,,,,
1296,05/14/16 上午05时30分00秒,32.815,,,,
1297,05/14/16 上午05时52分49秒,,13.8,,,
1298,05/14/16 上午06时00分00秒,32.815,,,,
1299,05/14/16 上午06时30分00秒,33.213,,,,
1300,05/14/16 上午07时00分00秒,33.805,,,,
1301,05/14/16 上午07时07分56秒,,14.0,,,
1302,05/14/16 上午07时30分00秒,34.394,,,,
1303,05/14/16 上午07时47分22秒,,14.2,,,
1304,05/14/16 上午07时53分49秒,,14.4,,,
1305,05/14/16 上午07时58分22秒,,14.6,,,
1306,05/14/16 上午08时00分00秒,37.679,,,,
1307,05/14/16 上午08时01分57秒,,14.8,,,
1308,05/14/16 上午08时05分31秒,,15.0,,,
1309,05/14/16 上午08时09分05秒,,15.2,,,
1310,05/14/16 上午08时13分22秒,,15.4,,,
1311,05/14/16 上午08时17分59秒,,15.6,,,
1312,05/14/16 上午08时22分30秒,,15.8,,,
1313,05/14/16 上午08时25分54秒,,16.0,,,
1314,05/14/16 上午08时29分33秒,,16.2,,,
1315,05/14/16 上午08时30分00秒,39.760,,,,
1316,05/14/16 上午08时33分51秒,,16.4,,,
1317,05/14/16 上午08时38分00秒,,16.6,,,
1318,05/14/16 上午08时42分52秒,,16.8,,,
1319,05/14/16 上午08时48分25秒,,17.0,,,
1320,05/14/16 上午08时52分50秒,,17.2,,,
1321,05/14/16 上午08时58分06秒,,17.4,,,
1322,05/14/16 上午09时00分00秒,39.947,,,,
1323,05/14/16 上午09时04分25秒,,17.6,,,
1324,05/14/16 上午09时11分48秒,,17.8,,,
1325,05/14/16 上午09时17分24秒,,18.0,,,
1326,05/14/16 上午09时24分42秒,,18.2,,,
1327,05/14/16 上午09时30分00秒,41.067,,,,
1328,05/14/16 上午09时31分37秒,,18.4,,,
1329,05/14/16 上午09时38分43秒,,18.6,,,
1330,05/14/16 上午09时48分27秒,,18.8,,,
1331,05/14/16 上午10时00分00秒,42.732,,,,
1332,05/14/16 上午10时05分23秒,,19.0,,,
1333,05/14/16 上午10时30分00秒,44.379,,,,
1334,05/14/16 上午11时00分00秒,46.548,,,,
1335,05/14/16 上午11时30分00秒,48.339,,,,
1336,05/14/16 下午12时00分00秒,51.346,,,,
1337,05/14/16 下午12时30分00秒,51.874,,,,
1338,05/14/16 下午01时00分00秒,52.225,,,,
1339,05/14/16 下午01时30分00秒,51.699,,,,
1340,05/14/16 下午02时00分00秒,50.995,,,,
1341,05/14/16 下午02时30分00秒,53.100,,,,
1342,05/14/16 下午03时00分00秒,54.147,,,,
1343,05/14/16 下午03时30分00秒,52.401,,,,
1344,05/14/16 下午04时00分00秒,52.401,,,,
1345,05/14/16 下午04时30分00秒,51.523,,,,
1346,05/14/16 下午05时00分00秒,52.576,,,,
1347,05/14/16 下午05时30分00秒,53.100,,,,
1348,05/14/16 下午06时00分00秒,52.401,,,,
1349,05/14/16 下午06时30分00秒,52.401,,,,
1350,05/14/16 下午07时00分00秒,51.699,,,,
1351,05/14/16 下午07时30分00秒,50.819,,,,
1352,05/14/16 下午08时00分00秒,49.404,,,,
1353,05/14/16 下午08时30分00秒,47.624,,,,
1354,05/14/16 下午09时00分00秒,46.548,,,,
1355,05/14/16 下午09时30分00秒,45.828,,,,
1356,05/14/16 下午10时00分00秒,44.742,,,,
1357,05/14/16 下午10时30分00秒,44.195,,,,
1358,05/14/16 下午11时00分00秒,45.828,,,,
1359,05/14/16 下午11时30分00秒,45.648,,,,
1360,05/15/16 上午12时00分00秒,44.560,,,,
1361,05/15/16 上午12时30分00秒,43.831,,,,
1362,05/15/16 上午01时00分00秒,42.732,,,,
1363,05/15/16 上午01时30分00秒,41.810,,,,
1364,05/15/16 上午02时00分00秒,40.321,,,,
1365,05/15/16 上午02时30分00秒,39.007,,,,
1366,05/15/16 上午03时00分00秒,38.440,,,,
1367,05/15/16 上午03时30分00秒,37.297,,,,
1368,05/15/16 上午04时00分00秒,36.531,,,,
1369,05/15/16 上午04时30分00秒,37.107,,,,
1370,05/15/16 上午05时00分00秒,35.564,,,,
1371,05/15/16 上午05时30分00秒,34.590,,,,
1372,05/15/16 上午06时00分00秒,33.805,,,,
1373,05/15/16 上午06时30分00秒,33.213,,,,
1374,05/15/16 上午07时00分00秒,34.590,,,,
1375,05/15/16 上午07时30分00秒,37.297,,,,
1376,05/15/16 上午08时00分00秒,38.818,,,,
1377,05/15/16 上午08时30分00秒,40.881,,,,
1378,05/15/16 上午09时00分00秒,43.648,,,,
1379,05/15/16 上午09时30分00秒,46.548,,,,
1380,05/15/16 上午10时00分00秒,48.517,,,,
1381,05/15/16 上午10时30分00秒,50.643,,,,
1382,05/15/16 上午11时00分00秒,54.147,,,,
1383,05/15/16 上午11时30分00秒,56.404,,,,
1384,05/15/16 下午12时00分00秒,58.131,,,,
1385,05/15/16 下午12时30分00秒,59.164,,,,
1386,05/15/16 下午01时00分00秒,61.054,,,,
1387,05/15/16 下午01时30分00秒,61.398,,,,
1388,05/15/16 下午02时00分00秒,62.769,,,,
1389,05/15/16 下午02时30分00秒,63.797,,,,
1390,05/15/16 下午03时00分00秒,66.193,,,,
1391,05/15/16 下午03时30分00秒,64.139,,,,
1392,05/15/16 下午04时00分00秒,66.708,,,,
1393,05/15/16 下午04时30分00秒,67.906,,,,
1394,05/15/16 下午05时00分00秒,66.708,,,,
1395,05/15/16 下午05时30分00秒,66.366,,,,
1396,05/15/16 下午06时00分00秒,66.366,,,,
1397,05/15/16 下午06时30分00秒,65.680,,,,
1398,05/15/16 下午07时00分00秒,64.652,,,,
1399,05/15/16 下午07时30分00秒,62.940,,,,
1400,05/15/16 下午08时00分00秒,60.539,,,,
1401,05/15/16 下午08时30分00秒,58.303,,,,
1402,05/15/16 下午09时00分00秒,56.750,,,,
1403,05/15/16 下午09时30分00秒,55.017,,,,
1404,05/15/16 下午10时00分00秒,53.449,,,,
1405,05/15/16 下午10时30分00秒,52.925,,,,
1406,05/15/16 下午11时00分00秒,52.050,,,,
1407,05/15/16 下午11时30分00秒,51.523,,,,
1408,05/16/16 上午12时00分00秒,50.643,,,,
1409,05/16/16 上午12时30分00秒,49.228,,,,
1410,05/16/16 上午01时00分00秒,48.871,,,,
1411,05/16/16 上午01时30分00秒,47.802,,,,
1412,05/16/16 上午02时00分00秒,47.266,,,,
1413,05/16/16 上午02时30分00秒,46.548,,,,
1414,05/16/16 上午03时00分00秒,46.008,,,,
1415,05/16/16 上午03时30分00秒,45.466,,,,
1416,05/16/16 上午04时00分00秒,45.104,,,,
1417,05/16/16 上午04时30分00秒,43.466,,,,
1418,05/16/16 上午05时00分00秒,43.282,,,,
1419,05/16/16 上午05时30分00秒,43.282,,,,
1420,05/16/16 上午06时00分00秒,44.195,,,,
1421,05/16/16 上午06时30分00秒,44.742,,,,
1422,05/16/16 上午07时00分00秒,46.188,,,,
1423,05/16/16 上午07时30分00秒,47.088,,,,
1424,05/16/16 上午08时00分00秒,48.695,,,,
1425,05/16/16 上午08时30分00秒,50.290,,,,
1426,05/16/16 上午09时00分00秒,52.401,,,,
1427,05/16/16 上午09时30分00秒,54.322,,,,
1428,05/16/16 上午10时00分00秒,57.268,,,,
1429,05/16/16 上午10时30分00秒,59.680,,,,
1430,05/16/16 上午11时00分00秒,64.652,,,,
1431,05/16/16 上午11时30分00秒,66.708,,,,
1432,05/16/16 下午12时00分00秒,68.934,,,,
1433,05/16/16 下午12时30分00秒,71.339,,,,
1434,05/16/16 下午01时00分00秒,73.234,,,,
1435,05/16/16 下午01时30分00秒,73.926,,,,
1436,05/16/16 下午02时00分00秒,74.446,,,,
1437,05/16/16 下午02时30分00秒,76.006,,,,
1438,05/16/16 下午03时00分00秒,75.139,,,,
1439,05/16/16 下午03时30分00秒,74.098,,,,
1440,05/16/16 下午04时00分00秒,74.446,,,,
1441,05/16/16 下午04时30分00秒,72.372,,,,
1442,05/16/16 下午05时00分00秒,71.168,,,,
1443,05/16/16 下午05时30分00秒,70.651,,,,
1444,05/16/16 下午06时00分00秒,68.421,,,,
1445,05/16/16 下午06时30分00秒,66.879,,,,
1446,05/16/16 下午07时00分00秒,65.509,,,,
1447,05/16/16 下午07时30分00秒,63.968,,,,
1448,05/16/16 下午08时00分00秒,62.254,,,,
1449,05/16/16 下午08时30分00秒,60.883,,,,
1450,05/16/16 下午09时00分00秒,59.508,,,,
1451,05/16/16 下午09时30分00秒,58.476,,,,
1452,05/16/16 下午10时00分00秒,57.268,,,,
1453,05/16/16 下午10时30分00秒,56.230,,,,
1454,05/16/16 下午11时00分00秒,55.364,,,,
1455,05/16/16 下午11时30分00秒,54.842,,,,
1456,05/17/16 上午12时00分00秒,54.147,,,,
1457,05/17/16 上午12时30分00秒,53.449,,,,
1458,05/17/16 上午01时00分00秒,52.401,,,,
1459,05/17/16 上午01时30分00秒,51.699,,,,
1460,05/17/16 上午02时00分00秒,50.995,,,,
1461,05/17/16 上午02时30分00秒,49.937,,,,
1462,05/17/16 上午03时00分00秒,49.228,,,,
1463,05/17/16 上午03时30分00秒,48.339,,,,
1464,05/17/16 上午04时00分00秒,47.802,,,,
1465,05/17/16 上午04时30分00秒,47.802,,,,
1466,05/17/16 上午05时00分00秒,48.339,,,,
1467,05/17/16 上午05时30分00秒,48.339,,,,
1468,05/17/16 上午06时00分00秒,48.517,,,,
1469,05/17/16 上午06时30分00秒,48.695,,,,
1470,05/17/16 上午07时00分00秒,49.404,,,,
1471,05/17/16 上午07时30分00秒,50.290,,,,
1472,05/17/16 上午08时00分00秒,50.995,,,,
1473,05/17/16 上午08时30分00秒,51.699,,,,
1474,05/17/16 上午09时00分00秒,52.225,,,,
1475,05/17/16 上午09时30分00秒,53.274,,,,
1476,05/17/16 上午10时00分00秒,54.495,,,,
1477,05/17/16 上午10时30分00秒,56.404,,,,
1478,05/17/16 上午11时00分00秒,58.993,,,,
1479,05/17/16 上午11时30分00秒,61.569,,,,
1480,05/17/16 下午12时00分00秒,61.569,,,,
1481,05/17/16 下午12时30分00秒,63.455,,,,
1482,05/17/16 下午01时00分00秒,64.996,,,,
1483,05/17/16 下午01时30分00秒,62.598,,,,
1484,05/17/16 下午02时00分00秒,60.883,,,,
1485,05/17/16 下午02时30分00秒,61.569,,,,
1486,05/17/16 下午03时00分00秒,61.227,,,,
1487,05/17/16 下午03时30分00秒,60.712,,,,
1488,05/17/16 下午04时00分00秒,63.282,,,,
1489,05/17/16 下午04时30分00秒,63.282,,,,
1490,05/17/16 下午05时00分00秒,63.797,,,,
1491,05/17/16 下午05时30分00秒,62.425,,,,
1492,05/17/16 下午06时00分00秒,60.712,,,,
1493,05/17/16 下午06时30分00秒,60.024,,,,
1494,05/17/16 下午07时00分00秒,59.508,,,,
1495,05/17/16 下午07时30分00秒,57.958,,,,
1496,05/17/16 下午08时00分00秒,57.096,,,,
1497,05/17/16 下午08时30分00秒,55.884,,,,
1498,05/17/16 下午09时00分00秒,54.669,,,,
1499,05/17/16 下午09时30分00秒,53.798,,,,
1500,05/17/16 下午10时00分00秒,53.449,,,,
1501,05/17/16 下午10时30分00秒,52.576,,,,
1502,05/17/16 下午11时00分00秒,51.874,,,,
1503,05/17/16 下午11时30分00秒,50.819,,,,
1504,05/18/16 上午12时00分00秒,49.404,,,,
1505,05/18/16 上午12时30分00秒,48.871,,,,
1506,05/18/16 上午01时00分00秒,48.339,,,,
1507,05/18/16 上午01时30分00秒,47.624,,,,
1508,05/18/16 上午02时00分00秒,46.908,,,,
1509,05/18/16 上午02时30分00秒,46.369,,,,
1510,05/18/16 上午03时00分00秒,46.908,,,,
1511,05/18/16 上午03时30分00秒,45.828,,,,
1512,05/18/16 上午04时00分00秒,45.466,,,,
1513,05/18/16 上午04时30分00秒,45.466,,,,
1514,05/18/16 上午05时00分00秒,43.831,,,,
1515,05/18/16 上午05时30分00秒,42.915,,,,
1516,05/18/16 上午06时00分00秒,42.179,,,,
1517,05/18/16 上午06时30分00秒,41.254,,,,
1518,05/18/16 上午07时00分00秒,42.548,,,,
1519,05/18/16 上午07时30分00秒,46.728,,,,
1520,05/18/16 上午08时00分00秒,49.050,,,,
1521,05/18/16 上午08时30分00秒,51.874,,,,
1522,05/18/16 上午09时00分00秒,54.669,,,,
1523,05/18/16 上午09时30分00秒,59.508,,,,
1524,05/18/16 上午10时00分00秒,64.139,,,,
1525,05/18/16 上午10时30分00秒,66.708,,,,
1526,05/18/16 上午11时00分00秒,69.107,,,,
1527,05/18/16 上午11时30分00秒,70.480,,,,
1528,05/18/16 下午12时00分00秒,72.718,,,,
1529,05/18/16 下午12时30分00秒,74.271,,,,
1530,05/18/16 下午01时00分00秒,75.139,,,,
1531,05/18/16 下午01时30分00秒,75.312,,,,
1532,05/18/16 下午02时00分00秒,74.098,,,,
1533,05/18/16 下午02时30分00秒,76.703,,,,
1534,05/18/16 下午03时00分00秒,75.484,,,,
1535,05/18/16 下午03时30分00秒,77.574,,,,
1536,05/18/16 下午04时00分00秒,78.624,,,,
1537,05/18/16 下午04时30分00秒,78.449,,,,
1538,05/18/16 下午05时00分00秒,75.312,,,,
1539,05/18/16 下午05时30分00秒,74.791,,,,
1540,05/18/16 下午06时00分00秒,73.407,,,,
1541,05/18/16 下午06时30分00秒,72.199,,,,
1542,05/18/16 下午07时00分00秒,69.793,,,,
1543,05/18/16 下午07时30分00秒,68.592,,,,
1544,05/18/16 下午08时00分00秒,67.050,,,,
1545,05/18/16 下午08时30分00秒,66.366,,,,
1546,05/18/16 下午09时00分00秒,65.509,,,,
1547,05/18/16 下午09时30分00秒,64.652,,,,
1548,05/18/16 下午10时00分00秒,63.626,,,,
1549,05/18/16 下午10时30分00秒,62.598,,,,
1550,05/18/16 下午11时00分00秒,61.741,,,,
1551,05/18/16 下午11时30分00秒,60.712,,,,
1552,05/19/16 上午12时00分00秒,59.851,,,,
1553,05/19/16 上午12时30分00秒,58.993,,,,
1554,05/19/16 上午01时00分00秒,57.614,,,,
1555,05/19/16 上午01时30分00秒,56.750,,,,
1556,05/19/16 上午02时00分00秒,55.711,,,,
1557,05/19/16 上午02时30分00秒,55.364,,,,
1558,05/19/16 上午03时00分00秒,55.189,,,,
1559,05/19/16 上午03时30分00秒,54.322,,,,
1560,05/19/16 上午04时00分00秒,53.623,,,,
1561,05/19/16 上午04时30分00秒,52.925,,,,
1562,05/19/16 上午05时00分00秒,52.925,,,,
1563,05/19/16 上午05时30分00秒,52.925,,,,
1564,05/19/16 上午06时00分00秒,53.100,,,,
1565,05/19/16 上午06时30分00秒,52.750,,,,
1566,05/19/16 上午07时00分00秒,52.750,,,,
1567,05/19/16 上午07时30分00秒,53.798,,,,
1568,05/19/16 上午08时00分00秒,55.364,,,,
1569,05/19/16 上午08时30分00秒,59.164,,,,
1570,05/19/16 上午09时00分00秒,61.227,,,,
1571,05/19/16 上午09时30分00秒,63.797,,,,
1572,05/19/16 上午10时00分00秒,66.366,,,,
1573,05/19/16 上午10时30分00秒,68.248,,,,
1574,05/19/16 上午11时00分00秒,68.763,,,,
1575,05/19/16 上午11时30分00秒,69.964,,,,
1576,05/19/16 下午12时00分00秒,71.168,,,,
1577,05/19/16 下午12时30分00秒,74.619,,,,
1578,05/19/16 下午01时00分00秒,74.791,,,,
1579,05/19/16 下午01时30分00秒,77.574,,,,
1580,05/19/16 下午02时00分00秒,77.923,,,,
1581,05/19/16 下午02时30分00秒,80.029,,,,
1582,05/19/16 下午03时00分00秒,81.797,,,,
