"Plot Title: qixiangyuan"
"#","Date Time, GMT+08:00","Temp, °F","rain, mm","Cum. Sum: rain, mm","Coupler Detached","Coupler Attached","Host Connected","End Of File"
42193,10/01/16 下午05时46分00秒,,,0.0,,,,
42194,10/01/16 下午05时47分00秒,,,0.0,,,,
42195,10/01/16 下午05时48分00秒,,,0.0,,,,
42196,10/01/16 下午05时49分00秒,,,0.0,,,,
42197,10/01/16 下午05时50分00秒,,,0.0,,,,
42198,10/01/16 下午05时51分00秒,,,0.0,,,,
42199,10/01/16 下午05时52分00秒,,,0.0,,,,
42200,10/01/16 下午05时53分00秒,,,0.0,,,,
42201,10/01/16 下午05时54分00秒,,,0.0,,,,
42202,10/01/16 下午05时55分00秒,,,0.0,,,,
42203,10/01/16 下午05时56分00秒,,,0.0,,,,
42204,10/01/16 下午05时57分00秒,,,0.0,,,,
42205,10/01/16 下午05时58分00秒,,,0.0,,,,
42206,10/01/16 下午05时59分00秒,,,0.0,,,,
42207,10/01/16 下午06时00分00秒,,,0.0,,,,
42208,10/01/16 下午06时00分14秒,74.791,,,,,,
42209,10/01/16 下午06时01分00秒,,,0.0,,,,
42210,10/01/16 下午06时02分00秒,,,0.0,,,,
42211,10/01/16 下午06时03分00秒,,,0.0,,,,
42212,10/01/16 下午06时04分00秒,,,0.0,,,,
42213,10/01/16 下午06时05分00秒,,,0.0,,,,
42214,10/01/16 下午06时06分00秒,,,0.0,,,,
42215,10/01/16 下午06时07分00秒,,,0.0,,,,
42216,10/01/16 下午06时08分00秒,,,0.0,,,,
42217,10/01/16 下午06时09分00秒,,,0.0,,,,
42218,10/01/16 下午06时10分00秒,,,0.0,,,,
42219,10/01/16 下午06时11分00秒,,,0.0,,,,
42220,10/01/16 下午06时12分00秒,,,0.0,,,,
42221,10/01/16 下午06时13分00秒,,,0.0,,,,
42222,10/01/16 下午06时14分00秒,,,0.0,,,,
42223,10/01/16 下午06时15分00秒,,,0.0,,,,
42224,10/01/16 下午06时16分00秒,,,0.0,,,,
42225,10/01/16 下午06时17分00秒,,,0.0,,,,
42226,10/01/16 下午06时18分00秒,,,0.0,,,,
42227,10/01/16 下午06时19分00秒,,,0.0,,,,
42228,10/01/16 下午06时20分00秒,,,0.0,,,,
42229,10/01/16 下午06时21分00秒,,,0.0,,,,
42230,10/01/16 下午06时22分00秒,,,0.0,,,,
42231,10/01/16 下午06时23分00秒,,,0.0,,,,
42232,10/01/16 下午06时24分00秒,,,0.0,,,,
42233,10/01/16 下午06时25分00秒,,,0.0,,,,
42234,10/01/16 下午06时26分00秒,,,0.0,,,,
42235,10/01/16 下午06时27分00秒,,,0.0,,,,
42236,10/01/16 下午06时28分00秒,,,0.0,,,,
42237,10/01/16 下午06时29分00秒,,,0.0,,,,
42238,10/01/16 下午06时30分00秒,,,0.0,,,,
42239,10/01/16 下午06时30分14秒,71.856,,,,,,
42240,10/01/16 下午06时31分00秒,,,0.0,,,,
42241,10/01/16 下午06时32分00秒,,,0.0,,,,
42242,10/01/16 下午06时33分00秒,,,0.0,,,,
42243,10/01/16 下午06时34分00秒,,,0.0,,,,
42244,10/01/16 下午06时35分00秒,,,0.0,,,,
42245,10/01/16 下午06时36分00秒,,,0.0,,,,
42246,10/01/16 下午06时37分00秒,,,0.0,,,,
42247,10/01/16 下午06时38分00秒,,,0.0,,,,
42248,10/01/16 下午06时39分00秒,,,0.0,,,,
42249,10/01/16 下午06时40分00秒,,,0.0,,,,
42250,10/01/16 下午06时41分00秒,,,0.0,,,,
42251,10/01/16 下午06时42分00秒,,,0.0,,,,
42252,10/01/16 下午06时43分00秒,,,0.0,,,,
42253,10/01/16 下午06时44分00秒,,,0.0,,,,
42254,10/01/16 下午06时45分00秒,,,0.0,,,,
42255,10/01/16 下午06时46分00秒,,,0.0,,,,
42256,10/01/16 下午06时47分00秒,,,0.0,,,,
42257,10/01/16 下午06时48分00秒,,,0.0,,,,
42258,10/01/16 下午06时49分00秒,,,0.0,,,,
42259,10/01/16 下午06时50分00秒,,,0.0,,,,
42260,10/01/16 下午06时51分00秒,,,0.0,,,,
42261,10/01/16 下午06时52分00秒,,,0.0,,,,
42262,10/01/16 下午06时53分00秒,,,0.0,,,,
42263,10/01/16 下午06时54分00秒,,,0.0,,,,
42264,10/01/16 下午06时55分00秒,,,0.0,,,,
42265,10/01/16 下午06时56分00秒,,,0.0,,,,
42266,10/01/16 下午06时57分00秒,,,0.0,,,,
42267,10/01/16 下午06时58分00秒,,,0.0,,,,
42268,10/01/16 下午06时59分00秒,,,0.0,,,,
42269,10/01/16 下午07时00分00秒,,,0.0,,,,
42270,10/01/16 下午07时00分14秒,68.077,,,,,,
42271,10/01/16 下午07时01分00秒,,,0.0,,,,
42272,10/01/16 下午07时02分00秒,,,0.0,,,,
42273,10/01/16 下午07时03分00秒,,,0.0,,,,
42274,10/01/16 下午07时04分00秒,,,0.0,,,,
42275,10/01/16 下午07时05分00秒,,,0.0,,,,
42276,10/01/16 下午07时06分00秒,,,0.0,,,,
42277,10/01/16 下午07时07分00秒,,,0.0,,,,
42278,10/01/16 下午07时08分00秒,,,0.0,,,,
42279,10/01/16 下午07时09分00秒,,,0.0,,,,
42280,10/01/16 下午07时10分00秒,,,0.0,,,,
42281,10/01/16 下午07时11分00秒,,,0.0,,,,
42282,10/01/16 下午07时12分00秒,,,0.0,,,,
42283,10/01/16 下午07时13分00秒,,,0.0,,,,
42284,10/01/16 下午07时14分00秒,,,0.0,,,,
42285,10/01/16 下午07时15分00秒,,,0.0,,,,
42286,10/01/16 下午07时16分00秒,,,0.0,,,,
42287,10/01/16 下午07时17分00秒,,,0.0,,,,
42288,10/01/16 下午07时18分00秒,,,0.0,,,,
42289,10/01/16 下午07时19分00秒,,,0.0,,,,
42290,10/01/16 下午07时20分00秒,,,0.0,,,,
42291,10/01/16 下午07时21分00秒,,,0.0,,,,
42292,10/01/16 下午07时22分00秒,,,0.0,,,,
42293,10/01/16 下午07时23分00秒,,,0.0,,,,
42294,10/01/16 下午07时24分00秒,,,0.0,,,,
42295,10/01/16 下午07时25分00秒,,,0.0,,,,
42296,10/01/16 下午07时26分00秒,,,0.0,,,,
42297,10/01/16 下午07时27分00秒,,,0.0,,,,
42298,10/01/16 下午07时28分00秒,,,0.0,,,,
42299,10/01/16 下午07时29分00秒,,,0.0,,,,
42300,10/01/16 下午07时30分00秒,,,0.0,,,,
42301,10/01/16 下午07时30分14秒,64.996,,,,,,
42302,10/01/16 下午07时31分00秒,,,0.0,,,,
42303,10/01/16 下午07时32分00秒,,,0.0,,,,
42304,10/01/16 下午07时33分00秒,,,0.0,,,,
42305,10/01/16 下午07时34分00秒,,,0.0,,,,
42306,10/01/16 下午07时35分00秒,,,0.0,,,,
42307,10/01/16 下午07时36分00秒,,,0.0,,,,
42308,10/01/16 下午07时37分00秒,,,0.0,,,,
42309,10/01/16 下午07时38分00秒,,,0.0,,,,
42310,10/01/16 下午07时39分00秒,,,0.0,,,,
42311,10/01/16 下午07时40分00秒,,,0.0,,,,
42312,10/01/16 下午07时41分00秒,,,0.0,,,,
42313,10/01/16 下午07时42分00秒,,,0.0,,,,
42314,10/01/16 下午07时43分00秒,,,0.0,,,,
42315,10/01/16 下午07时44分00秒,,,0.0,,,,
42316,10/01/16 下午07时45分00秒,,,0.0,,,,
42317,10/01/16 下午07时46分00秒,,,0.0,,,,
42318,10/01/16 下午07时47分00秒,,,0.0,,,,
42319,10/01/16 下午07时48分00秒,,,0.0,,,,
42320,10/01/16 下午07时49分00秒,,,0.0,,,,
42321,10/01/16 下午07时50分00秒,,,0.0,,,,
42322,10/01/16 下午07时51分00秒,,,0.0,,,,
42323,10/01/16 下午07时52分00秒,,,0.0,,,,
42324,10/01/16 下午07时53分00秒,,,0.0,,,,
42325,10/01/16 下午07时54分00秒,,,0.0,,,,
42326,10/01/16 下午07时55分00秒,,,0.0,,,,
42327,10/01/16 下午07时56分00秒,,,0.0,,,,
42328,10/01/16 下午07时57分00秒,,,0.0,,,,
42329,10/01/16 下午07时58分00秒,,,0.0,,,,
42330,10/01/16 下午07时59分00秒,,,0.0,,,,
42331,10/01/16 下午08时00分00秒,,,0.0,,,,
42332,10/01/16 下午08时00分14秒,64.996,,,,,,
42333,10/01/16 下午08时01分00秒,,,0.0,,,,
42334,10/01/16 下午08时02分00秒,,,0.0,,,,
42335,10/01/16 下午08时03分00秒,,,0.0,,,,
42336,10/01/16 下午08时04分00秒,,,0.0,,,,
42337,10/01/16 下午08时05分00秒,,,0.0,,,,
42338,10/01/16 下午08时06分00秒,,,0.0,,,,
42339,10/01/16 下午08时07分00秒,,,0.0,,,,
42340,10/01/16 下午08时08分00秒,,,0.0,,,,
42341,10/01/16 下午08时09分00秒,,,0.0,,,,
42342,10/01/16 下午08时10分00秒,,,0.0,,,,
42343,10/01/16 下午08时11分00秒,,,0.0,,,,
42344,10/01/16 下午08时12分00秒,,,0.0,,,,
42345,10/01/16 下午08时13分00秒,,,0.0,,,,
42346,10/01/16 下午08时14分00秒,,,0.0,,,,
42347,10/01/16 下午08时15分00秒,,,0.0,,,,
42348,10/01/16 下午08时16分00秒,,,0.0,,,,
42349,10/01/16 下午08时17分00秒,,,0.0,,,,
42350,10/01/16 下午08时18分00秒,,,0.0,,,,
42351,10/01/16 下午08时19分00秒,,,0.0,,,,
42352,10/01/16 下午08时20分00秒,,,0.0,,,,
42353,10/01/16 下午08时21分00秒,,,0.0,,,,
42354,10/01/16 下午08时22分00秒,,,0.0,,,,
42355,10/01/16 下午08时23分00秒,,,0.0,,,,
42356,10/01/16 下午08时24分00秒,,,0.0,,,,
42357,10/01/16 下午08时25分00秒,,,0.0,,,,
42358,10/01/16 下午08时26分00秒,,,0.0,,,,
42359,10/01/16 下午08时27分00秒,,,0.0,,,,
42360,10/01/16 下午08时28分00秒,,,0.0,,,,
42361,10/01/16 下午08时29分00秒,,,0.0,,,,
42362,10/01/16 下午08时30分00秒,,,0.0,,,,
42363,10/01/16 下午08时30分14秒,64.996,,,,,,
42364,10/01/16 下午08时31分00秒,,,0.0,,,,
42365,10/01/16 下午08时32分00秒,,,0.0,,,,
42366,10/01/16 下午08时33分00秒,,,0.0,,,,
42367,10/01/16 下午08时34分00秒,,,0.0,,,,
42368,10/01/16 下午08时35分00秒,,,0.0,,,,
42369,10/01/16 下午08时36分00秒,,,0.0,,,,
42370,10/01/16 下午08时37分00秒,,,0.0,,,,
42371,10/01/16 下午08时38分00秒,,,0.0,,,,
42372,10/01/16 下午08时39分00秒,,,0.0,,,,
42373,10/01/16 下午08时40分00秒,,,0.0,,,,
42374,10/01/16 下午08时41分00秒,,,0.0,,,,
42375,10/01/16 下午08时42分00秒,,,0.0,,,,
42376,10/01/16 下午08时43分00秒,,,0.0,,,,
42377,10/01/16 下午08时44分00秒,,,0.0,,,,
42378,10/01/16 下午08时45分00秒,,,0.0,,,,
42379,10/01/16 下午08时46分00秒,,,0.0,,,,
42380,10/01/16 下午08时47分00秒,,,0.0,,,,
42381,10/01/16 下午08时48分00秒,,,0.0,,,,
42382,10/01/16 下午08时49分00秒,,,0.0,,,,
42383,10/01/16 下午08时50分00秒,,,0.0,,,,
42384,10/01/16 下午08时51分00秒,,,0.0,,,,
42385,10/01/16 下午08时52分00秒,,,0.0,,,,
42386,10/01/16 下午08时53分00秒,,,0.0,,,,
42387,10/01/16 下午08时54分00秒,,,0.0,,,,
42388,10/01/16 下午08时55分00秒,,,0.0,,,,
42389,10/01/16 下午08时56分00秒,,,0.0,,,,
42390,10/01/16 下午08时57分00秒,,,0.0,,,,
42391,10/01/16 下午08时58分00秒,,,0.0,,,,
42392,10/01/16 下午08时59分00秒,,,0.0,,,,
42393,10/01/16 下午09时00分00秒,,,0.0,,,,
42394,10/01/16 下午09时00分14秒,63.455,,,,,,
42395,10/01/16 下午09时01分00秒,,,0.0,,,,
42396,10/01/16 下午09时02分00秒,,,0.0,,,,
42397,10/01/16 下午09时03分00秒,,,0.0,,,,
42398,10/01/16 下午09时04分00秒,,,0.0,,,,
42399,10/01/16 下午09时05分00秒,,,0.0,,,,
42400,10/01/16 下午09时06分00秒,,,0.0,,,,
42401,10/01/16 下午09时07分00秒,,,0.0,,,,
42402,10/01/16 下午09时08分00秒,,,0.0,,,,
42403,10/01/16 下午09时09分00秒,,,0.0,,,,
42404,10/01/16 下午09时10分00秒,,,0.0,,,,
42405,10/01/16 下午09时11分00秒,,,0.0,,,,
42406,10/01/16 下午09时12分00秒,,,0.0,,,,
42407,10/01/16 下午09时13分00秒,,,0.0,,,,
42408,10/01/16 下午09时14分00秒,,,0.0,,,,
42409,10/01/16 下午09时15分00秒,,,0.0,,,,
42410,10/01/16 下午09时16分00秒,,,0.0,,,,
42411,10/01/16 下午09时17分00秒,,,0.0,,,,
42412,10/01/16 下午09时18分00秒,,,0.0,,,,
42413,10/01/16 下午09时19分00秒,,,0.0,,,,
42414,10/01/16 下午09时20分00秒,,,0.0,,,,
42415,10/01/16 下午09时21分00秒,,,0.0,,,,
42416,10/01/16 下午09时22分00秒,,,0.0,,,,
42417,10/01/16 下午09时23分00秒,,,0.0,,,,
42418,10/01/16 下午09时24分00秒,,,0.0,,,,
42419,10/01/16 下午09时25分00秒,,,0.0,,,,
42420,10/01/16 下午09时26分00秒,,,0.0,,,,
42421,10/01/16 下午09时27分00秒,,,0.0,,,,
42422,10/01/16 下午09时28分00秒,,,0.0,,,,
42423,10/01/16 下午09时29分00秒,,,0.0,,,,
42424,10/01/16 下午09时30分00秒,,,0.0,,,,
42425,10/01/16 下午09时30分14秒,62.940,,,,,,
42426,10/01/16 下午09时31分00秒,,,0.0,,,,
42427,10/01/16 下午09时32分00秒,,,0.0,,,,
42428,10/01/16 下午09时33分00秒,,,0.0,,,,
42429,10/01/16 下午09时34分00秒,,,0.0,,,,
42430,10/01/16 下午09时35分00秒,,,0.0,,,,
42431,10/01/16 下午09时36分00秒,,,0.0,,,,
42432,10/01/16 下午09时37分00秒,,,0.0,,,,
42433,10/01/16 下午09时38分00秒,,,0.0,,,,
42434,10/01/16 下午09时39分00秒,,,0.0,,,,
42435,10/01/16 下午09时40分00秒,,,0.0,,,,
42436,10/01/16 下午09时41分00秒,,,0.0,,,,
42437,10/01/16 下午09时42分00秒,,,0.0,,,,
42438,10/01/16 下午09时43分00秒,,,0.0,,,,
42439,10/01/16 下午09时44分00秒,,,0.0,,,,
42440,10/01/16 下午09时45分00秒,,,0.0,,,,
42441,10/01/16 下午09时46分00秒,,,0.0,,,,
42442,10/01/16 下午09时47分00秒,,,0.0,,,,
42443,10/01/16 下午09时48分00秒,,,0.0,,,,
42444,10/01/16 下午09时49分00秒,,,0.0,,,,
42445,10/01/16 下午09时50分00秒,,,0.0,,,,
42446,10/01/16 下午09时51分00秒,,,0.0,,,,
42447,10/01/16 下午09时52分00秒,,,0.0,,,,
42448,10/01/16 下午09时53分00秒,,,0.0,,,,
42449,10/01/16 下午09时54分00秒,,,0.0,,,,
42450,10/01/16 下午09时55分00秒,,,0.0,,,,
42451,10/01/16 下午09时56分00秒,,,0.0,,,,
42452,10/01/16 下午09时57分00秒,,,0.0,,,,
42453,10/01/16 下午09时58分00秒,,,0.0,,,,
42454,10/01/16 下午09时59分00秒,,,0.0,,,,
42455,10/01/16 下午10时00分00秒,,,0.0,,,,
42456,10/01/16 下午10时00分14秒,62.425,,,,,,
42457,10/01/16 下午10时01分00秒,,,0.0,,,,
42458,10/01/16 下午10时02分00秒,,,0.0,,,,
42459,10/01/16 下午10时03分00秒,,,0.0,,,,
42460,10/01/16 下午10时04分00秒,,,0.0,,,,
42461,10/01/16 下午10时05分00秒,,,0.0,,,,
42462,10/01/16 下午10时06分00秒,,,0.0,,,,
42463,10/01/16 下午10时07分00秒,,,0.0,,,,
42464,10/01/16 下午10时08分00秒,,,0.0,,,,
42465,10/01/16 下午10时09分00秒,,,0.0,,,,
42466,10/01/16 下午10时10分00秒,,,0.0,,,,
42467,10/01/16 下午10时11分00秒,,,0.0,,,,
42468,10/01/16 下午10时12分00秒,,,0.0,,,,
42469,10/01/16 下午10时13分00秒,,,0.0,,,,
42470,10/01/16 下午10时14分00秒,,,0.0,,,,
42471,10/01/16 下午10时15分00秒,,,0.0,,,,
42472,10/01/16 下午10时16分00秒,,,0.0,,,,
42473,10/01/16 下午10时17分00秒,,,0.0,,,,
42474,10/01/16 下午10时18分00秒,,,0.0,,,,
42475,10/01/16 下午10时19分00秒,,,0.0,,,,
42476,10/01/16 下午10时20分00秒,,,0.0,,,,
42477,10/01/16 下午10时21分00秒,,,0.0,,,,
42478,10/01/16 下午10时22分00秒,,,0.0,,,,
42479,10/01/16 下午10时23分00秒,,,0.0,,,,
42480,10/01/16 下午10时24分00秒,,,0.0,,,,
42481,10/01/16 下午10时25分00秒,,,0.0,,,,
42482,10/01/16 下午10时26分00秒,,,0.0,,,,
42483,10/01/16 下午10时27分00秒,,,0.0,,,,
42484,10/01/16 下午10时28分00秒,,,0.0,,,,
42485,10/01/16 下午10时29分00秒,,,0.0,,,,
42486,10/01/16 下午10时30分00秒,,,0.0,,,,
42487,10/01/16 下午10时30分14秒,61.227,,,,,,
42488,10/01/16 下午10时31分00秒,,,0.0,,,,
42489,10/01/16 下午10时32分00秒,,,0.0,,,,
42490,10/01/16 下午10时33分00秒,,,0.0,,,,
42491,10/01/16 下午10时34分00秒,,,0.0,,,,
42492,10/01/16 下午10时35分00秒,,,0.0,,,,
42493,10/01/16 下午10时36分00秒,,,0.0,,,,
42494,10/01/16 下午10时37分00秒,,,0.0,,,,
42495,10/01/16 下午10时38分00秒,,,0.0,,,,
42496,10/01/16 下午10时39分00秒,,,0.0,,,,
42497,10/01/16 下午10时40分00秒,,,0.0,,,,
42498,10/01/16 下午10时41分00秒,,,0.0,,,,
42499,10/01/16 下午10时42分00秒,,,0.0,,,,
42500,10/01/16 下午10时43分00秒,,,0.0,,,,
42501,10/01/16 下午10时44分00秒,,,0.0,,,,
42502,10/01/16 下午10时45分00秒,,,0.0,,,,
42503,10/01/16 下午10时46分00秒,,,0.0,,,,
42504,10/01/16 下午10时47分00秒,,,0.0,,,,
42505,10/01/16 下午10时48分00秒,,,0.0,,,,
42506,10/01/16 下午10时49分00秒,,,0.0,,,,
42507,10/01/16 下午10时50分00秒,,,0.0,,,,
42508,10/01/16 下午10时51分00秒,,,0.0,,,,
42509,10/01/16 下午10时52分00秒,,,0.0,,,,
42510,10/01/16 下午10时53分00秒,,,0.0,,,,
42511,10/01/16 下午10时54分00秒,,,0.0,,,,
42512,10/01/16 下午10时55分00秒,,,0.0,,,,
42513,10/01/16 下午10时56分00秒,,,0.0,,,,
42514,10/01/16 下午10时57分00秒,,,0.0,,,,
42515,10/01/16 下午10时58分00秒,,,0.0,,,,
42516,10/01/16 下午10时59分00秒,,,0.0,,,,
42517,10/01/16 下午11时00分00秒,,,0.0,,,,
42518,10/01/16 下午11时00分14秒,60.368,,,,,,
42519,10/01/16 下午11时01分00秒,,,0.0,,,,
42520,10/01/16 下午11时02分00秒,,,0.0,,,,
42521,10/01/16 下午11时03分00秒,,,0.0,,,,
42522,10/01/16 下午11时04分00秒,,,0.0,,,,
42523,10/01/16 下午11时05分00秒,,,0.0,,,,
42524,10/01/16 下午11时06分00秒,,,0.0,,,,
42525,10/01/16 下午11时07分00秒,,,0.0,,,,
42526,10/01/16 下午11时08分00秒,,,0.0,,,,
42527,10/01/16 下午11时09分00秒,,,0.0,,,,
42528,10/01/16 下午11时10分00秒,,,0.0,,,,
42529,10/01/16 下午11时11分00秒,,,0.0,,,,
42530,10/01/16 下午11时12分00秒,,,0.0,,,,
42531,10/01/16 下午11时13分00秒,,,0.0,,,,
42532,10/01/16 下午11时14分00秒,,,0.0,,,,
42533,10/01/16 下午11时15分00秒,,,0.0,,,,
42534,10/01/16 下午11时16分00秒,,,0.0,,,,
42535,10/01/16 下午11时17分00秒,,,0.0,,,,
42536,10/01/16 下午11时18分00秒,,,0.0,,,,
42537,10/01/16 下午11时19分00秒,,,0.0,,,,
42538,10/01/16 下午11时20分00秒,,,0.0,,,,
42539,10/01/16 下午11时21分00秒,,,0.0,,,,
42540,10/01/16 下午11时22分00秒,,,0.0,,,,
42541,10/01/16 下午11时23分00秒,,,0.0,,,,
42542,10/01/16 下午11时24分00秒,,,0.0,,,,
42543,10/01/16 下午11时25分00秒,,,0.0,,,,
42544,10/01/16 下午11时26分00秒,,,0.0,,,,
42545,10/01/16 下午11时27分00秒,,,0.0,,,,
42546,10/01/16 下午11时28分00秒,,,0.0,,,,
42547,10/01/16 下午11时29分00秒,,,0.0,,,,
42548,10/01/16 下午11时30分00秒,,,0.0,,,,
42549,10/01/16 下午11时30分14秒,60.195,,,,,,
42550,10/01/16 下午11时31分00秒,,,0.0,,,,
42551,10/01/16 下午11时32分00秒,,,0.0,,,,
42552,10/01/16 下午11时33分00秒,,,0.0,,,,
42553,10/01/16 下午11时34分00秒,,,0.0,,,,
42554,10/01/16 下午11时35分00秒,,,0.0,,,,
42555,10/01/16 下午11时36分00秒,,,0.0,,,,
42556,10/01/16 下午11时37分00秒,,,0.0,,,,
42557,10/01/16 下午11时38分00秒,,,0.0,,,,
42558,10/01/16 下午11时39分00秒,,,0.0,,,,
42559,10/01/16 下午11时40分00秒,,,0.0,,,,
42560,10/01/16 下午11时41分00秒,,,0.0,,,,
42561,10/01/16 下午11时42分00秒,,,0.0,,,,
42562,10/01/16 下午11时43分00秒,,,0.0,,,,
42563,10/01/16 下午11时44分00秒,,,0.0,,,,
42564,10/01/16 下午11时45分00秒,,,0.0,,,,
42565,10/01/16 下午11时46分00秒,,,0.0,,,,
42566,10/01/16 下午11时47分00秒,,,0.0,,,,
42567,10/01/16 下午11时48分00秒,,,0.0,,,,
42568,10/01/16 下午11时49分00秒,,,0.0,,,,
42569,10/01/16 下午11时50分00秒,,,0.0,,,,
42570,10/01/16 下午11时51分00秒,,,0.0,,,,
42571,10/01/16 下午11时52分00秒,,,0.0,,,,
42572,10/01/16 下午11时53分00秒,,,0.0,,,,
42573,10/01/16 下午11时54分00秒,,,0.0,,,,
42574,10/01/16 下午11时55分00秒,,,0.0,,,,
42575,10/01/16 下午11时56分00秒,,,0.0,,,,
42576,10/01/16 下午11时57分00秒,,,0.0,,,,
42577,10/01/16 下午11时58分00秒,,,0.0,,,,
42578,10/01/16 下午11时59分00秒,,,0.0,,,,
42579,10/02/16 上午12时00分00秒,,,0.0,,,,
42580,10/02/16 上午12时00分14秒,59.851,,,,,,
42581,10/02/16 上午12时01分00秒,,,0.0,,,,
42582,10/02/16 上午12时02分00秒,,,0.0,,,,
42583,10/02/16 上午12时03分00秒,,,0.0,,,,
42584,10/02/16 上午12时04分00秒,,,0.0,,,,
42585,10/02/16 上午12时05分00秒,,,0.0,,,,
42586,10/02/16 上午12时06分00秒,,,0.0,,,,
42587,10/02/16 上午12时07分00秒,,,0.0,,,,
42588,10/02/16 上午12时08分00秒,,,0.0,,,,
42589,10/02/16 上午12时09分00秒,,,0.0,,,,
42590,10/02/16 上午12时10分00秒,,,0.0,,,,
42591,10/02/16 上午12时11分00秒,,,0.0,,,,
42592,10/02/16 上午12时12分00秒,,,0.0,,,,
42593,10/02/16 上午12时13分00秒,,,0.0,,,,
42594,10/02/16 上午12时14分00秒,,,0.0,,,,
42595,10/02/16 上午12时15分00秒,,,0.0,,,,
42596,10/02/16 上午12时16分00秒,,,0.0,,,,
42597,10/02/16 上午12时17分00秒,,,0.0,,,,
42598,10/02/16 上午12时18分00秒,,,0.0,,,,
42599,10/02/16 上午12时19分00秒,,,0.0,,,,
42600,10/02/16 上午12时20分00秒,,,0.0,,,,
42601,10/02/16 上午12时21分00秒,,,0.0,,,,
42602,10/02/16 上午12时22分00秒,,,0.0,,,,
42603,10/02/16 上午12时23分00秒,,,0.0,,,,
42604,10/02/16 上午12时24分00秒,,,0.0,,,,
42605,10/02/16 上午12时25分00秒,,,0.0,,,,
42606,10/02/16 上午12时26分00秒,,,0.0,,,,
42607,10/02/16 上午12时27分00秒,,,0.0,,,,
42608,10/02/16 上午12时28分00秒,,,0.0,,,,
42609,10/02/16 上午12时29分00秒,,,0.0,,,,
42610,10/02/16 上午12时30分00秒,,,0.0,,,,
42611,10/02/16 上午12时30分14秒,59.337,,,,,,
42612,10/02/16 上午12时31分00秒,,,0.0,,,,
42613,10/02/16 上午12时32分00秒,,,0.0,,,,
42614,10/02/16 上午12时33分00秒,,,0.0,,,,
42615,10/02/16 上午12时34分00秒,,,0.0,,,,
42616,10/02/16 上午12时35分00秒,,,0.0,,,,
42617,10/02/16 上午12时36分00秒,,,0.0,,,,
42618,10/02/16 上午12时37分00秒,,,0.0,,,,
42619,10/02/16 上午12时38分00秒,,,0.0,,,,
42620,10/02/16 上午12时39分00秒,,,0.0,,,,
42621,10/02/16 上午12时40分00秒,,,0.0,,,,
42622,10/02/16 上午12时41分00秒,,,0.0,,,,
42623,10/02/16 上午12时42分00秒,,,0.0,,,,
42624,10/02/16 上午12时43分00秒,,,0.0,,,,
42625,10/02/16 上午12时44分00秒,,,0.0,,,,
42626,10/02/16 上午12时45分00秒,,,0.0,,,,
42627,10/02/16 上午12时46分00秒,,,0.0,,,,
42628,10/02/16 上午12时47分00秒,,,0.0,,,,
42629,10/02/16 上午12时48分00秒,,,0.0,,,,
42630,10/02/16 上午12时49分00秒,,,0.0,,,,
42631,10/02/16 上午12时50分00秒,,,0.0,,,,
42632,10/02/16 上午12时51分00秒,,,0.0,,,,
42633,10/02/16 上午12时52分00秒,,,0.0,,,,
42634,10/02/16 上午12时53分00秒,,,0.0,,,,
42635,10/02/16 上午12时54分00秒,,,0.0,,,,
42636,10/02/16 上午12时55分00秒,,,0.0,,,,
42637,10/02/16 上午12时56分00秒,,,0.0,,,,
42638,10/02/16 上午12时57分00秒,,,0.0,,,,
42639,10/02/16 上午12时58分00秒,,,0.0,,,,
42640,10/02/16 上午12时59分00秒,,,0.0,,,,
42641,10/02/16 上午01时00分00秒,,,0.0,,,,
42642,10/02/16 上午01时00分14秒,56.404,,,,,,
42643,10/02/16 上午01时01分00秒,,,0.0,,,,
42644,10/02/16 上午01时02分00秒,,,0.0,,,,
42645,10/02/16 上午01时03分00秒,,,0.0,,,,
42646,10/02/16 上午01时04分00秒,,,0.0,,,,
42647,10/02/16 上午01时05分00秒,,,0.0,,,,
42648,10/02/16 上午01时06分00秒,,,0.0,,,,
42649,10/02/16 上午01时07分00秒,,,0.0,,,,
42650,10/02/16 上午01时08分00秒,,,0.0,,,,
42651,10/02/16 上午01时09分00秒,,,0.0,,,,
42652,10/02/16 上午01时10分00秒,,,0.0,,,,
42653,10/02/16 上午01时11分00秒,,,0.0,,,,
42654,10/02/16 上午01时12分00秒,,,0.0,,,,
42655,10/02/16 上午01时13分00秒,,,0.0,,,,
42656,10/02/16 上午01时14分00秒,,,0.0,,,,
42657,10/02/16 上午01时15分00秒,,,0.0,,,,
42658,10/02/16 上午01时16分00秒,,,0.0,,,,
42659,10/02/16 上午01时17分00秒,,,0.0,,,,
42660,10/02/16 上午01时18分00秒,,,0.0,,,,
42661,10/02/16 上午01时19分00秒,,,0.0,,,,
42662,10/02/16 上午01时20分00秒,,,0.0,,,,
42663,10/02/16 上午01时21分00秒,,,0.0,,,,
42664,10/02/16 上午01时22分00秒,,,0.0,,,,
42665,10/02/16 上午01时23分00秒,,,0.0,,,,
42666,10/02/16 上午01时24分00秒,,,0.0,,,,
42667,10/02/16 上午01时25分00秒,,,0.0,,,,
42668,10/02/16 上午01时26分00秒,,,0.0,,,,
42669,10/02/16 上午01时27分00秒,,,0.0,,,,
42670,10/02/16 上午01时28分00秒,,,0.0,,,,
42671,10/02/16 上午01时29分00秒,,,0.0,,,,
