Plot Title: 16#,,,,,,
#,"Date Time, GMT+08:00","Water Content, m?/m? (20)","Water Content, m?/m? (40)","Water Content, m?/m? (60)","Water Content, m?/m? (80)","Water Content, m?/m? (100)"
13999,07/26/13 20时44分10秒,0.1485,0.1376,0.1223,0.1644,0.0795
14000,07/26/13 20时54分10秒,0.1485,0.1376,0.1223,0.163,0.0795
14001,07/26/13 21时04分10秒,0.1485,0.1376,0.1223,0.1652,0.0795
14002,07/26/13 21时14分10秒,0.1485,0.1376,0.1223,0.1623,0.0795
14003,07/26/13 21时24分10秒,0.1485,0.1376,0.1223,0.163,0.0795
14004,07/26/13 21时34分10秒,0.1485,0.1376,0.1216,0.1644,0.0795
14005,07/26/13 21时44分10秒,0.1485,0.1376,0.1223,0.1644,0.0795
14006,07/26/13 21时54分10秒,0.1485,0.1376,0.1223,0.1673,0.0795
14007,07/26/13 22时04分10秒,0.1485,0.1376,0.1223,0.1681,0.0795
14008,07/26/13 22时14分10秒,0.1485,0.1376,0.1223,0.1681,0.0795
14009,07/26/13 22时24分10秒,0.1485,0.1376,0.1223,0.1673,0.0795
14010,07/26/13 22时34分10秒,0.1485,0.1376,0.1223,0.1623,0.0795
14011,07/26/13 22时44分10秒,0.1485,0.1376,0.1223,0.1659,0.0795
14012,07/26/13 22时54分10秒,0.1485,0.1376,0.1223,0.1673,0.0787
14013,07/26/13 23时04分10秒,0.1485,0.1376,0.1223,0.1673,0.0795
14014,07/26/13 23时14分10秒,0.1485,0.1376,0.1223,0.1652,0.0795
14015,07/26/13 23时24分10秒,0.1492,0.1368,0.1223,0.163,0.0795
14016,07/26/13 23时34分10秒,0.1492,0.1376,0.1223,0.1637,0.0795
14017,07/26/13 23时44分10秒,0.1485,0.1376,0.1223,0.1652,0.0795
14018,07/26/13 23时54分10秒,0.1485,0.1376,0.1216,0.1637,0.0795
14019,07/27/13 00时04分10秒,0.1485,0.1376,0.1223,0.1615,0.0795
14020,07/27/13 00时14分10秒,0.1485,0.1376,0.1223,0.1637,0.0795
14021,07/27/13 00时24分10秒,0.1485,0.1368,0.1223,0.1623,0.0795
14022,07/27/13 00时34分10秒,0.1485,0.1368,0.1223,0.1637,0.0795
14023,07/27/13 00时44分10秒,0.1492,0.1376,0.1223,0.1615,0.0795
14024,07/27/13 00时54分10秒,0.1485,0.1368,0.1223,0.1564,0.0795
14025,07/27/13 01时04分10秒,0.1485,0.1368,0.1223,0.1615,0.0795
14026,07/27/13 01时14分10秒,0.1485,0.1376,0.1223,0.1608,0.0795
14027,07/27/13 01时24分10秒,0.1485,0.1368,0.1223,0.1564,0.0795
14028,07/27/13 01时34分10秒,0.1485,0.1376,0.1223,0.1579,0.0795
14029,07/27/13 01时44分10秒,0.1485,0.1376,0.1223,0.1579,0.0795
14030,07/27/13 01时54分10秒,0.1485,0.1368,0.1223,0.1572,0.0795
14031,07/27/13 02时04分10秒,0.1485,0.1368,0.1223,0.1528,0.0795
14032,07/27/13 02时14分10秒,0.1492,0.1368,0.1223,0.1543,0.0795
14033,07/27/13 02时24分10秒,0.1492,0.1368,0.1223,0.1543,0.0795
14034,07/27/13 02时34分10秒,0.1485,0.1368,0.1223,0.1528,0.0795
14035,07/27/13 02时44分10秒,0.1485,0.1376,0.1223,0.1521,0.0795
14036,07/27/13 02时54分10秒,0.1492,0.1368,0.1223,0.1514,0.0795
14037,07/27/13 03时04分10秒,0.1492,0.1368,0.1223,0.1463,0.0795
14038,07/27/13 03时14分10秒,0.1492,0.1368,0.1223,0.1492,0.0795
14039,07/27/13 03时24分10秒,0.1492,0.1368,0.1223,0.1514,0.0795
14040,07/27/13 03时34分10秒,0.1492,0.1368,0.1223,0.1535,0.0795
14041,07/27/13 03时44分10秒,0.1492,0.1376,0.1223,0.1506,0.0795
14042,07/27/13 03时54分10秒,0.1492,0.1368,0.1223,0.1535,0.0795
14043,07/27/13 04时04分10秒,0.1492,0.1376,0.1223,0.1528,0.0795
14044,07/27/13 04时14分10秒,0.1492,0.1376,0.1223,0.1528,0.0795
14045,07/27/13 04时24分10秒,0.1492,0.1368,0.1216,0.1528,0.0795
14046,07/27/13 04时34分10秒,0.1492,0.1376,0.1223,0.1514,0.0795
14047,07/27/13 04时44分10秒,0.1492,0.1368,0.1223,0.1499,0.0795
14048,07/27/13 04时54分10秒,0.1492,0.1376,0.1223,0.1477,0.0795
14049,07/27/13 05时04分10秒,0.1492,0.1368,0.1223,0.1514,0.0795
14050,07/27/13 05时14分10秒,0.1492,0.1376,0.1223,0.1521,0.0795
14051,07/27/13 05时24分10秒,0.1492,0.1368,0.1223,0.1528,0.0795
14052,07/27/13 05时34分10秒,0.1492,0.1368,0.1223,0.1543,0.0795
14053,07/27/13 05时44分10秒,0.1492,0.1368,0.1223,0.1528,0.0795
14054,07/27/13 05时54分10秒,0.1492,0.1368,0.1223,0.1514,0.0795
14055,07/27/13 06时04分10秒,0.1492,0.1368,0.1223,0.1499,0.0795
14056,07/27/13 06时14分10秒,0.1492,0.1368,0.1223,0.1492,0.0795
14057,07/27/13 06时24分10秒,0.1492,0.1376,0.1223,0.1485,0.0795
14058,07/27/13 06时34分10秒,0.1492,0.1368,0.1223,0.1492,0.0795
14059,07/27/13 06时44分10秒,0.1492,0.1368,0.1223,0.1477,0.0795
14060,07/27/13 06时54分10秒,0.1492,0.1368,0.1223,0.1477,0.0795
14061,07/27/13 07时04分10秒,0.1492,0.1376,0.1223,0.1492,0.0795
14062,07/27/13 07时14分10秒,0.1492,0.1368,0.1223,0.1514,0.0795
14063,07/27/13 07时24分10秒,0.1492,0.1376,0.1223,0.1528,0.0795
14064,07/27/13 07时34分10秒,0.1492,0.1368,0.1223,0.1528,0.0795
14065,07/27/13 07时44分10秒,0.1492,0.1368,0.1223,0.1521,0.0795
14066,07/27/13 07时54分10秒,0.1492,0.1368,0.1223,0.1521,0.0795
14067,07/27/13 08时04分10秒,0.1492,0.1368,0.1223,0.1506,0.0795
14068,07/27/13 08时14分10秒,0.1492,0.1368,0.1223,0.1521,0.0795
14069,07/27/13 08时24分10秒,0.1492,0.1368,0.1223,0.1528,0.0795
14070,07/27/13 08时34分10秒,0.1492,0.1368,0.1223,0.1535,0.0795
14071,07/27/13 08时44分10秒,0.1492,0.1368,0.1223,0.1535,0.0795
14072,07/27/13 08时54分10秒,0.1492,0.1368,0.1223,0.1528,0.0795
14073,07/27/13 09时04分10秒,0.1492,0.1368,0.1223,0.1506,0.0795
14074,07/27/13 09时14分10秒,0.1492,0.1368,0.1223,0.1485,0.0795
14075,07/27/13 09时24分10秒,0.1492,0.1368,0.1223,0.1477,0.0795
14076,07/27/13 09时34分10秒,0.1492,0.1368,0.1223,0.1456,0.0787
14077,07/27/13 09时44分10秒,0.1492,0.1368,0.1223,0.1426,0.0795
14078,07/27/13 09时54分10秒,0.1492,0.1368,0.1223,0.1397,0.0795
14079,07/27/13 10时04分10秒,0.1492,0.1368,0.1223,0.139,0.0795
14080,07/27/13 10时14分10秒,0.1492,0.1368,0.1223,0.1434,0.0795
14081,07/27/13 10时24分10秒,0.1492,0.1361,0.1223,0.1506,0.0795
14082,07/27/13 10时34分10秒,0.1492,0.1368,0.1223,0.1485,0.0802
14083,07/27/13 10时44分10秒,0.1492,0.1368,0.1223,0.1492,0.0802
14084,07/27/13 10时54分10秒,0.1492,0.1361,0.1223,0.1477,0.0795
14085,07/27/13 11时04分10秒,0.1492,0.1361,0.1223,0.1514,0.0795
14086,07/27/13 11时14分10秒,0.1492,0.1361,0.1223,0.1514,0.0795
14087,07/27/13 11时24分10秒,0.1492,0.1361,0.1223,0.147,0.0795
14088,07/27/13 11时34分10秒,0.1492,0.1361,0.1223,0.1463,0.0795
14089,07/27/13 11时44分10秒,0.1492,0.1368,0.1223,0.1434,0.0795
14090,07/27/13 11时54分10秒,0.1492,0.1361,0.1223,0.1492,0.0795
14091,07/27/13 12时04分10秒,0.1499,0.1368,0.1223,0.147,0.0795
14092,07/27/13 12时14分10秒,0.1499,0.1361,0.1223,0.1448,0.0809
14093,07/27/13 12时24分10秒,0.1499,0.1361,0.1223,0.1456,0.0795
14094,07/27/13 12时34分10秒,0.1492,0.1361,0.1223,0.1441,0.0795
14095,07/27/13 12时44分10秒,0.1492,0.1361,0.1223,0.1419,0.0795
14096,07/27/13 12时54分10秒,0.1492,0.1361,0.1223,0.1426,0.0795
14097,07/27/13 13时04分10秒,0.1499,0.1361,0.1223,0.1412,0.0795
14098,07/27/13 13时14分10秒,0.1499,0.1361,0.1223,0.1405,0.0795
14099,07/27/13 13时24分10秒,0.1492,0.1361,0.1223,0.1376,0.0795
14100,07/27/13 13时34分10秒,0.1492,0.1368,0.1223,0.1376,0.0795
14101,07/27/13 13时44分10秒,0.1492,0.1361,0.1223,0.1376,0.0795
14102,07/27/13 13时54分10秒,0.1499,0.1361,0.1223,0.1405,0.0795
14103,07/27/13 14时04分10秒,0.1492,0.1361,0.1223,0.1412,0.0795
14104,07/27/13 14时14分10秒,0.1492,0.1361,0.1223,0.1354,0.0795
14105,07/27/13 14时24分10秒,0.1499,0.1361,0.1223,0.1405,0.0795
14106,07/27/13 14时34分10秒,0.1492,0.1361,0.1223,0.1426,0.0795
14107,07/27/13 14时44分10秒,0.1492,0.1361,0.1223,0.1434,0.0795
14108,07/27/13 14时54分10秒,0.1492,0.1361,0.1223,0.1412,0.0802
14109,07/27/13 15时04分10秒,0.1492,0.1361,0.1223,0.1361,0.0795
14110,07/27/13 15时14分10秒,0.1492,0.1361,0.1223,0.1361,0.0795
14111,07/27/13 15时24分10秒,0.1499,0.1361,0.1223,0.1383,0.0802
14112,07/27/13 15时34分10秒,0.1492,0.1361,0.1223,0.139,0.0795
14113,07/27/13 15时44分10秒,0.1499,0.1361,0.123,0.1376,0.0795
14114,07/27/13 15时54分10秒,0.1492,0.1361,0.1223,0.1368,0.0795
14115,07/27/13 16时04分10秒,0.1499,0.1361,0.1223,0.1354,0.0795
14116,07/27/13 16时14分10秒,0.1499,0.1361,0.1223,0.1347,0.0795
14117,07/27/13 16时24分10秒,0.1499,0.1361,0.1223,0.1303,0.0795
14118,07/27/13 16时34分10秒,0.1499,0.1361,0.1223,0.1361,0.0795
14119,07/27/13 16时44分10秒,0.1492,0.1361,0.1223,0.1216,0.0795
14120,07/27/13 16时54分10秒,0.1499,0.1361,0.1223,0.1245,0.0795
14121,07/27/13 17时04分10秒,0.1499,0.1361,0.1223,0.1245,0.0795
14122,07/27/13 17时14分10秒,0.1499,0.1361,0.1223,0.1281,0.0795
14123,07/27/13 17时24分10秒,0.1499,0.1361,0.1223,0.1274,0.0795
14124,07/27/13 17时34分10秒,0.1499,0.1361,0.1223,0.1267,0.0795
14125,07/27/13 17时44分10秒,0.1499,0.1361,0.1223,0.1259,0.0795
14126,07/27/13 17时54分10秒,0.1492,0.1361,0.1223,0.1252,0.0795
14127,07/27/13 18时04分10秒,0.1499,0.1361,0.1223,0.1238,0.0795
14128,07/27/13 18时14分10秒,0.1499,0.1354,0.1223,0.1252,0.0795
14129,07/27/13 18时24分10秒,0.1499,0.1354,0.1223,0.1252,0.0795
14130,07/27/13 18时34分10秒,0.1499,0.1354,0.1223,0.1274,0.0795
14131,07/27/13 18时44分10秒,0.1492,0.1354,0.1223,0.1259,0.0795
14132,07/27/13 18时54分10秒,0.1499,0.1354,0.1216,0.1245,0.0795
14133,07/27/13 19时04分10秒,0.1499,0.1361,0.1223,0.1238,0.0795
14134,07/27/13 19时14分10秒,0.1499,0.1354,0.1223,0.1238,0.0795
14135,07/27/13 19时24分10秒,0.1492,0.1354,0.1223,0.1259,0.0795
14136,07/27/13 19时34分10秒,0.1499,0.1354,0.1223,0.1245,0.0795
14137,07/27/13 19时44分10秒,0.1492,0.1354,0.1223,0.1223,0.0795
14138,07/27/13 19时54分10秒,0.1499,0.1354,0.1223,0.1216,0.0795
14139,07/27/13 20时04分10秒,0.1499,0.1354,0.1223,0.1201,0.0795
14140,07/27/13 20时14分10秒,0.1499,0.1354,0.1223,0.078,0.0795
14141,07/27/13 20时24分10秒,0.1499,0.1354,0.1223,0.1121,0.0795
14142,07/27/13 20时34分10秒,0.1499,0.1354,0.1223,0.0998,0.0795
14143,07/27/13 20时44分10秒,0.1499,0.1354,0.1223,0.1121,0.0795
14144,07/27/13 20时54分10秒,0.1499,0.1354,0.1223,0.1136,0.0795
14145,07/27/13 21时04分10秒,0.1499,0.1354,0.1223,0.1274,0.0795
14146,07/27/13 21时14分10秒,0.1499,0.1354,0.1223,0.11,0.0795
14147,07/27/13 21时24分10秒,0.1499,0.1354,0.1223,0.1107,0.0795
14148,07/27/13 21时34分10秒,0.1499,0.1354,0.1223,0.1107,0.0795
14149,07/27/13 21时44分10秒,0.1499,0.1354,0.1223,0.1107,0.0795
14150,07/27/13 21时54分10秒,0.1499,0.1354,0.1216,0.11,0.0795
14151,07/27/13 22时04分10秒,0.1499,0.1354,0.1223,0.1085,0.0795
14152,07/27/13 22时14分10秒,0.1499,0.1354,0.1216,0.1071,0.0787
14153,07/27/13 22时24分10秒,0.1499,0.1354,0.1223,0.1114,0.0787
14154,07/27/13 22时34分10秒,0.1499,0.1354,0.1223,0.1143,0.0795
14155,07/27/13 22时44分10秒,0.1499,0.1354,0.1223,0.1071,0.0795
14156,07/27/13 22时54分10秒,0.1499,0.1354,0.1223,0.1005,0.0795
14157,07/27/13 23时04分10秒,0.1506,0.1354,0.1223,0.1042,0.0795
14158,07/27/13 23时14分10秒,0.1499,0.1354,0.1216,0.1042,0.0795
14159,07/27/13 23时24分10秒,0.1499,0.1354,0.1216,0.1042,0.0795
14160,07/27/13 23时34分10秒,0.1506,0.1354,0.1216,0.1085,0.0795
14161,07/27/13 23时44分10秒,0.1499,0.1354,0.1223,0.1107,0.0795
14162,07/27/13 23时54分10秒,0.1506,0.1361,0.1223,0.11,0.0795
14163,07/28/13 00时04分10秒,0.1499,0.1354,0.1216,0.1085,0.0795
14164,07/28/13 00时14分10秒,0.1506,0.1354,0.1223,0.1092,0.0795
14165,07/28/13 00时24分10秒,0.1499,0.1354,0.1216,0.1078,0.0795
14166,07/28/13 00时34分10秒,0.1499,0.1354,0.1216,0.1085,0.0795
14167,07/28/13 00时44分10秒,0.1499,0.1354,0.1223,0.1078,0.0795
14168,07/28/13 00时54分10秒,0.1506,0.1354,0.1216,0.1071,0.0795
14169,07/28/13 01时04分10秒,0.1506,0.1354,0.1216,0.1085,0.0795
14170,07/28/13 01时14分10秒,0.1499,0.1354,0.1216,0.1092,0.0795
14171,07/28/13 01时24分10秒,0.1499,0.1354,0.1216,0.1085,0.0795
14172,07/28/13 01时34分10秒,0.1506,0.1354,0.1216,0.11,0.0795
14173,07/28/13 01时44分10秒,0.1506,0.1361,0.1223,0.1085,0.0795
14174,07/28/13 01时54分10秒,0.1506,0.1354,0.1216,0.1085,0.0795
14175,07/28/13 02时04分10秒,0.1506,0.1354,0.1223,0.1085,0.0795
14176,07/28/13 02时14分10秒,0.1506,0.1354,0.1223,0.1078,0.0795
14177,07/28/13 02时24分10秒,0.1506,0.1361,0.1223,0.1078,0.0795
14178,07/28/13 02时34分10秒,0.1506,0.1354,0.1223,0.1078,0.0795
14179,07/28/13 02时44分10秒,0.1506,0.1354,0.1223,0.1071,0.0795
14180,07/28/13 02时54分10秒,0.1506,0.1354,0.1216,0.1092,0.0795
14181,07/28/13 03时04分10秒,0.1506,0.1354,0.1216,0.11,0.0795
14182,07/28/13 03时14分10秒,0.1506,0.1354,0.1216,0.1107,0.0795
14183,07/28/13 03时24分10秒,0.1506,0.1354,0.1223,0.11,0.0795
14184,07/28/13 03时34分10秒,0.1506,0.1354,0.1216,0.1085,0.0795
14185,07/28/13 03时44分10秒,0.1506,0.1354,0.1216,0.1078,0.0795
14186,07/28/13 03时54分10秒,0.1506,0.1354,0.1223,0.1078,0.0795
14187,07/28/13 04时04分10秒,0.1506,0.1354,0.1216,0.1085,0.0795
14188,07/28/13 04时14分10秒,0.1506,0.1361,0.1216,0.1085,0.0802
14189,07/28/13 04时24分10秒,0.1506,0.1354,0.1223,0.1085,0.0795
14190,07/28/13 04时34分10秒,0.1506,0.1354,0.1216,0.1078,0.0795
14191,07/28/13 04时44分10秒,0.1506,0.1354,0.1223,0.1078,0.0795
14192,07/28/13 04时54分10秒,0.1506,0.1354,0.1223,0.1078,0.0795
14193,07/28/13 05时04分10秒,0.1506,0.1354,0.1216,0.1078,0.0795
14194,07/28/13 05时14分10秒,0.1506,0.1354,0.1223,0.1071,0.0795
14195,07/28/13 05时24分10秒,0.1506,0.1354,0.1223,0.1107,0.0795
14196,07/28/13 05时34分10秒,0.1506,0.1354,0.1216,0.1107,0.0795
14197,07/28/13 05时44分10秒,0.1506,0.1354,0.1223,0.1085,0.0795
14198,07/28/13 05时54分10秒,0.1506,0.1354,0.1223,0.1078,0.0795
14199,07/28/13 06时04分10秒,0.1506,0.1354,0.1223,0.1165,0.0795
14200,07/28/13 06时14分10秒,0.1506,0.1354,0.1216,0.1172,0.0802
14201,07/28/13 06时24分10秒,0.1506,0.1354,0.1223,0.1165,0.0795
14202,07/28/13 06时34分10秒,0.1506,0.1354,0.1216,0.1158,0.0802
14203,07/28/13 06时44分10秒,0.1506,0.1354,0.1216,0.115,0.0809
14204,07/28/13 06时54分10秒,0.1506,0.1354,0.1216,0.1143,0.0809
14205,07/28/13 07时04分10秒,0.1506,0.1354,0.1223,0.1143,0.0802
14206,07/28/13 07时14分10秒,0.1506,0.1354,0.1216,0.1129,0.0795
14207,07/28/13 07时24分10秒,0.1506,0.1354,0.1223,0.1121,0.0795
14208,07/28/13 07时34分10秒,0.1506,0.1354,0.1216,0.1121,0.0795
14209,07/28/13 07时44分10秒,0.1506,0.1354,0.1216,0.1107,0.0795
14210,07/28/13 07时54分10秒,0.1506,0.1354,0.1223,0.1107,0.0795
14211,07/28/13 08时04分10秒,0.1514,0.1354,0.1223,0.1092,0.0795
14212,07/28/13 08时14分10秒,0.1506,0.1354,0.1223,0.1092,0.0795
14213,07/28/13 08时24分10秒,0.1506,0.1354,0.1223,0.11,0.0795
14214,07/28/13 08时34分10秒,0.1506,0.1354,0.1223,0.1158,0.0795
14215,07/28/13 08时44分10秒,0.1506,0.1347,0.1223,0.1158,0.0795
14216,07/28/13 08时54分10秒,0.1506,0.1354,0.1216,0.115,0.0795
14217,07/28/13 09时04分10秒,0.1506,0.1354,0.1216,0.115,0.0795
14218,07/28/13 09时14分10秒,0.1506,0.1354,0.1223,0.1136,0.0795
14219,07/28/13 09时24分10秒,0.1506,0.1347,0.1216,0.1136,0.0795
14220,07/28/13 09时34分10秒,0.1506,0.1347,0.1223,0.1136,0.0795
14221,07/28/13 09时44分10秒,0.1506,0.1347,0.1216,0.1143,0.0795
14222,07/28/13 09时54分10秒,0.1506,0.1347,0.1216,0.1136,0.0795
14223,07/28/13 10时04分10秒,0.1506,0.1347,0.1223,0.1121,0.0795
14224,07/28/13 10时14分10秒,0.1514,0.1347,0.1223,0.1121,0.0795
14225,07/28/13 10时24分10秒,0.1506,0.1354,0.1223,0.1114,0.0795
14226,07/28/13 10时34分10秒,0.1514,0.1354,0.1216,0.1129,0.0795
14227,07/28/13 10时44分10秒,0.1506,0.1354,0.1223,0.1143,0.0795
14228,07/28/13 10时54分10秒,0.1506,0.1347,0.1223,0.1143,0.0795
14229,07/28/13 11时04分10秒,0.1506,0.1347,0.1223,0.1209,0.0787
14230,07/28/13 11时14分10秒,0.1506,0.1347,0.1223,0.1216,0.0787
14231,07/28/13 11时24分10秒,0.1506,0.1347,0.1223,0.1216,0.0795
14232,07/28/13 11时34分10秒,0.1506,0.1347,0.1223,0.1216,0.0795
14233,07/28/13 11时44分10秒,0.1514,0.1347,0.1223,0.1209,0.0787
14234,07/28/13 11时54分10秒,0.1506,0.1347,0.1223,0.1194,0.0787
14235,07/28/13 12时04分10秒,0.1514,0.1347,0.1223,0.1201,0.0795
14236,07/28/13 12时14分10秒,0.1506,0.1347,0.1223,0.1201,0.0795
14237,07/28/13 12时24分10秒,0.1514,0.1347,0.1223,0.1201,0.0795
14238,07/28/13 12时34分10秒,0.1506,0.1347,0.1223,0.1194,0.0795
14239,07/28/13 12时44分10秒,0.1514,0.1347,0.1223,0.115,0.0795
14240,07/28/13 12时54分10秒,0.1514,0.1347,0.1223,0.1172,0.0795
14241,07/28/13 13时04分10秒,0.1514,0.1347,0.1223,0.1165,0.0795
14242,07/28/13 13时14分10秒,0.1506,0.1347,0.1223,0.1194,0.0795
14243,07/28/13 13时24分10秒,0.1506,0.1347,0.1223,0.1201,0.0795
14244,07/28/13 13时34分10秒,0.1514,0.1347,0.1223,0.1201,0.0795
14245,07/28/13 13时44分10秒,0.1506,0.1347,0.1223,0.1201,0.0795
14246,07/28/13 13时54分10秒,0.1506,0.1347,0.1223,0.1194,0.0795
14247,07/28/13 14时04分10秒,0.1514,0.1347,0.1223,0.1194,0.0795
14248,07/28/13 14时14分10秒,0.1506,0.1347,0.1216,0.1187,0.0795
14249,07/28/13 14时24分10秒,0.1506,0.1347,0.1223,0.118,0.0795
14250,07/28/13 14时34分10秒,0.1506,0.1347,0.1223,0.118,0.0795
14251,07/28/13 14时44分10秒,0.1514,0.1347,0.1223,0.1245,0.0795
14252,07/28/13 14时54分10秒,0.1514,0.1347,0.1223,0.1252,0.0795
14253,07/28/13 15时04分10秒,0.1514,0.1347,0.1223,0.1267,0.0795
14254,07/28/13 15时14分10秒,0.1514,0.1347,0.1223,0.1267,0.0795
14255,07/28/13 15时24分10秒,0.1514,0.1347,0.1223,0.1245,0.0795
14256,07/28/13 15时34分10秒,0.1506,0.1347,0.1223,0.1259,0.0795
14257,07/28/13 15时44分10秒,0.1514,0.1347,0.1216,0.1267,0.0795
14258,07/28/13 15时54分10秒,0.1514,0.1347,0.1223,0.1274,0.0795
14259,07/28/13 16时04分10秒,0.1514,0.1347,0.1223,0.1288,0.0795
14260,07/28/13 16时14分10秒,0.1514,0.1347,0.1223,0.1288,0.0795
14261,07/28/13 16时24分10秒,0.1514,0.1347,0.1223,0.1267,0.0795
14262,07/28/13 16时34分10秒,0.1514,0.1347,0.1223,0.1259,0.0795
14263,07/28/13 16时44分10秒,0.1514,0.1347,0.1223,0.1259,0.0795
14264,07/28/13 16时54分10秒,0.1514,0.1347,0.1223,0.1267,0.0795
14265,07/28/13 17时04分10秒,0.1514,0.1347,0.1223,0.1267,0.0795
14266,07/28/13 17时14分10秒,0.1514,0.1347,0.1223,0.1267,0.0795
14267,07/28/13 17时24分10秒,0.1514,0.1347,0.1223,0.1252,0.0795
14268,07/28/13 17时34分10秒,0.1514,0.1347,0.1223,0.1245,0.0795
14269,07/28/13 17时44分10秒,0.1514,0.1347,0.1223,0.1259,0.0795
14270,07/28/13 17时54分10秒,0.1514,0.1347,0.1223,0.1252,0.0795
14271,07/28/13 18时04分10秒,0.1514,0.1347,0.1223,0.1238,0.0795
14272,07/28/13 18时14分10秒,0.1514,0.1347,0.1216,0.1259,0.0795
14273,07/28/13 18时24分10秒,0.1514,0.1347,0.1223,0.1267,0.0795
14274,07/28/13 18时34分10秒,0.1514,0.1347,0.1223,0.1252,0.0795
14275,07/28/13 18时44分10秒,0.1514,0.1347,0.1223,0.1252,0.0795
14276,07/28/13 18时54分10秒,0.1514,0.1347,0.1223,0.1259,0.0787
14277,07/28/13 19时04分10秒,0.1514,0.1347,0.1223,0.1245,0.0795
14278,07/28/13 19时14分10秒,0.1521,0.1347,0.1223,0.1238,0.0795
14279,07/28/13 19时24分10秒,0.1521,0.1347,0.1216,0.1259,0.0795
14280,07/28/13 19时34分10秒,0.1521,0.1347,0.1223,0.1259,0.0795
14281,07/28/13 19时44分10秒,0.1521,0.1347,0.1223,0.1252,0.0795
14282,07/28/13 19时54分10秒,0.1521,0.1347,0.1216,0.1245,0.0795
14283,07/28/13 20时04分10秒,0.1521,0.1347,0.1216,0.1245,0.0795
14284,07/28/13 20时14分10秒,0.1521,0.1347,0.1216,0.1259,0.0795
14285,07/28/13 20时24分10秒,0.1521,0.1347,0.1216,0.1267,0.0795
14286,07/28/13 20时34分10秒,0.1521,0.1339,0.1223,0.1267,0.0795
14287,07/28/13 20时44分10秒,0.1521,0.1339,0.1223,0.1252,0.0795
14288,07/28/13 20时54分10秒,0.1521,0.1347,0.1216,0.1259,0.0795
14289,07/28/13 21时04分10秒,0.1521,0.1347,0.1223,0.1267,0.0795
14290,07/28/13 21时14分10秒,0.1521,0.1347,0.1223,0.1267,0.0795
14291,07/28/13 21时24分10秒,0.1521,0.1347,0.1216,0.1259,0.0795
14292,07/28/13 21时34分10秒,0.1521,0.1339,0.1223,0.1259,0.0795
14293,07/28/13 21时44分10秒,0.1521,0.1347,0.1223,0.1252,0.0795
14294,07/28/13 21时54分10秒,0.1521,0.1347,0.1216,0.1252,0.0795
14295,07/28/13 22时04分10秒,0.1521,0.1339,0.1216,0.1252,0.0795
14296,07/28/13 22时14分10秒,0.1521,0.1339,0.1223,0.1245,0.0795
14297,07/28/13 22时24分10秒,0.1521,0.1347,0.1223,0.1238,0.0795
14298,07/28/13 22时34分10秒,0.1521,0.1347,0.1216,0.1238,0.0795
14299,07/28/13 22时44分10秒,0.1528,0.1347,0.1216,0.1223,0.0795
14300,07/28/13 22时54分10秒,0.1528,0.1347,0.1216,0.1216,0.0795
14301,07/28/13 23时04分10秒,0.1521,0.1347,0.1223,0.1216,0.0795
14302,07/28/13 23时14分10秒,0.1528,0.1347,0.1223,0.1216,0.0795
14303,07/28/13 23时24分10秒,0.1528,0.1347,0.1223,0.1209,0.0795
14304,07/28/13 23时34分10秒,0.1528,0.1347,0.1223,0.1209,0.0795
14305,07/28/13 23时44分10秒,0.1528,0.1347,0.1223,0.1216,0.0787
14306,07/28/13 23时54分10秒,0.1528,0.1347,0.1223,0.1216,0.0802
14307,07/29/13 00时04分10秒,0.1528,0.1347,0.1223,0.1209,0.0795
14308,07/29/13 00时14分10秒,0.1528,0.1347,0.1223,0.1201,0.0787
14309,07/29/13 00时24分10秒,0.1528,0.1347,0.1223,0.1209,0.0795
14310,07/29/13 00时34分10秒,0.1528,0.1347,0.1223,0.1223,0.0802
14311,07/29/13 00时44分10秒,0.1528,0.1347,0.1223,0.1216,0.0795
14312,07/29/13 00时54分10秒,0.1528,0.1347,0.1223,0.1209,0.0795
14313,07/29/13 01时04分10秒,0.1528,0.1347,0.1223,0.1209,0.0795
14314,07/29/13 01时14分10秒,0.1528,0.1347,0.1223,0.1223,0.0795
14315,07/29/13 01时24分10秒,0.1528,0.1347,0.1223,0.1216,0.0795
14316,07/29/13 01时34分10秒,0.1528,0.1347,0.1223,0.1216,0.0795
14317,07/29/13 01时44分10秒,0.1528,0.1347,0.1223,0.1223,0.0795
14318,07/29/13 01时54分10秒,0.1535,0.1347,0.1223,0.123,0.0802
14319,07/29/13 02时04分10秒,0.1528,0.1339,0.1223,0.123,0.0795
14320,07/29/13 02时14分10秒,0.1535,0.1347,0.1223,0.123,0.0795
14321,07/29/13 02时24分10秒,0.1535,0.1347,0.1223,0.1223,0.0795
14322,07/29/13 02时34分10秒,0.1535,0.1347,0.1223,0.1223,0.0795
14323,07/29/13 02时44分10秒,0.1535,0.1339,0.1223,0.1216,0.0795
14324,07/29/13 02时54分10秒,0.1535,0.1347,0.1223,0.1216,0.0795
14325,07/29/13 03时04分10秒,0.1535,0.1347,0.1223,0.1201,0.0795
14326,07/29/13 03时14分10秒,0.1535,0.1339,0.1216,0.1201,0.0795
14327,07/29/13 03时24分10秒,0.1535,0.1347,0.1223,0.1201,0.0795
14328,07/29/13 03时34分10秒,0.1535,0.1347,0.1223,0.1201,0.0795
14329,07/29/13 03时44分10秒,0.1535,0.1347,0.1223,0.1201,0.0795
